source	year	id	url	suppfile
geo	2014	GSE64585	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64585/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE64nnn/GSE64585//suppl/GSE64585_WT_Thp1_mean_log2FC_SD.xls.gz
geo	2014	GSE62098	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62098/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62098//suppl/GSE62098_processedFPKMS.xls.gz
geo	2014	GSE52781	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52781/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52781//suppl/GSE52781_MIXL1_ChIPseq_final.xls.gz
geo	2014	GSE52716	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52716/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52716//suppl/GSE52716_MCF7and10A_singlecellRNAseq_10samples_RPKM.xlsx.gz
geo	2014	GSE52715	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52715/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52715//suppl/GSE52715_singlecellRNAseq_lungCancerStemC_12samples_RPKM.xlsx.gz
geo	2014	GSE59617	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59617/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE59nnn/GSE59617//suppl/GSE59617_finaldata_FM_vs_FP.xls.gz
geo	2014	GSE59617	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE59nnn/GSE59617/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE59nnn/GSE59617//suppl/GSE59617_finaldata_SM_vs_SP.xls.gz
geo	2014	GSE63513	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63513/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE63nnn/GSE63513//suppl/GSE63513_processedFPKMs.xlsx
geo	2014	GSE51280	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51280/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE51nnn/GSE51280//suppl/GSE51280_plate1-3-22-2013.xlsx.gz
geo	2014	GSE51280	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE51nnn/GSE51280/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE51nnn/GSE51280//suppl/GSE51280_plate2-4-22-2013.xlsx.gz
geo	2014	GSE55865	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE55nnn/GSE55865/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE55nnn/GSE55865//suppl/GSE55865.xls.gz
geo	2014	GSE52913	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE52nnn/GSE52913/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE52nnn/GSE52913//suppl/GSE52913_SupplementalDS2.xlsx
geo	2014	GSE15167	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE15nnn/GSE15167/	
geo	2014	GSE63503	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63503/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE63nnn/GSE63503//suppl/GSE63503_net_fluoresence_intensities.xls.gz
geo	2014	GSE61436	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61436/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE61nnn/GSE61436//suppl/GSE61436_Mouse430_2.na29.annot.csv.xlsx
geo	2014	GSE64469	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE64nnn/GSE64469/	
geo	2014	GSE60635	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60635/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE60nnn/GSE60635//suppl/GSE60635_Additional_file_2.xlsx
geo	2014	GSE39844	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39844/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE39nnn/GSE39844//suppl/GSE39844_BH0369.Chr1.25.xlsx.gz
geo	2014	GSE39844	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39844/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE39nnn/GSE39844//suppl/GSE39844_BH0369.Chr2.25.xlsx.gz
geo	2014	GSE39844	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39844/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE39nnn/GSE39844//suppl/GSE39844_BH0369.Chr3.25.xlsx.gz
geo	2014	GSE39844	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39844/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE39nnn/GSE39844//suppl/GSE39844_BH0369.Chr4.25.xlsx.gz
geo	2014	GSE39844	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39844/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE39nnn/GSE39844//suppl/GSE39844_BH0369.Chr5.25.xlsx.gz
geo	2014	GSE39844	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39844/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE39nnn/GSE39844//suppl/GSE39844_BH0369.ChrC.25.xlsx.gz
geo	2014	GSE39844	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE39nnn/GSE39844/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE39nnn/GSE39844//suppl/GSE39844_BH0369.ChrM.25.xlsx.gz
geo	2014	GSE45965	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE45nnn/GSE45965/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE45nnn/GSE45965//suppl/GSE45965_supplementary_file.xlsx.gz
geo	2014	GSE60411	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60411/	
geo	2014	GSE60410	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60410/	
geo	2014	GSE62716	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62716/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62716//suppl/GSE62716_01_P16_110049E-0211-Unver-Poppy_leaf1%2Broot1-380-560_Data.xls.gz
geo	2014	GSE62716	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62716/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62716//suppl/GSE62716_02_P16_110049B-0211-Unver-Poppy_root2%2Bleaf2-430-510_Data.xls.gz
geo	2014	GSE62716	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62716/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62716//suppl/GSE62716_03_P16_110049D-0212-Unver-Poppy_leaf3%2Broot3-400-490_Data.xls.gz
geo	2014	GSE62716	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62716/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62716//suppl/GSE62716_04_P16_110194A-0216-Unver-poppy_capsule1%2Bstem1-390-470_Data.xls.gz
geo	2014	GSE62716	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62716/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62716//suppl/GSE62716_05_P16_110194F-0215-Unver-poppy_stem2%2Bcapsule2-390-500_Data.xls.gz
geo	2014	GSE62716	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62716/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62716//suppl/GSE62716_06_P16_110194E-0216-Unver-poppy_capsule3%2Bstem3-430-480_Data.xls.gz
geo	2014	GSE62704	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62704/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62704//suppl/GSE62704_TLRs_stimulated_moDC_and_pDC.xlsx
geo	2014	GSE62704	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62704/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62704//suppl/GSE62704_hematopoietic_cells_expression.xlsx
geo	2014	GSE62704	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62704/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62704//suppl/GSE62704_moDC_and_pDC_Genes_perturbation.xlsx
geo	2014	GSE58701	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE58nnn/GSE58701/	
geo	2014	GSE61747	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61747/	
geo	2014	GSE61746	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61746/	
geo	2014	GSE61745	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE61nnn/GSE61745/	
geo	2014	GSE63959	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63959/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE63nnn/GSE63959//suppl/GSE63959_Differentially_Expressed_Genes.xls.gz
geo	2014	GSE63959	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63959/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE63nnn/GSE63959//suppl/GSE63959_Gene_Expression_Profiling_Data.xls.gz
geo	2014	GSE63340	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE63nnn/GSE63340/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE63nnn/GSE63340//suppl/GSE63340_OUT_merged4.norm.xlsx
geo	2014	GSE60156	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE60nnn/GSE60156/	
geo	2014	GSE62698	ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE62nnn/GSE62698/	ftp://ftp.ncbi.nlm.nih.gov:21/geo/series/GSE62nnn/GSE62698//suppl/GSE62698_INVIVO_new.xlsx
